radius,rest_mass_density,gravitational_mass,pressure,energy_density
2.640254e+04,3.977792e+15,6.265782e+29,4.250426e+36,7.241674e+36
2.649102e+04,3.977710e+15,6.328858e+29,4.250239e+36,7.241438e+36
2.657979e+04,3.977628e+15,6.392569e+29,4.250051e+36,7.241200e+36
2.666886e+04,3.977545e+15,6.456922e+29,4.249861e+36,7.240961e+36
2.675823e+04,3.977461e+15,6.521923e+29,4.249670e+36,7.240720e+36
2.684790e+04,3.977377e+15,6.587577e+29,4.249477e+36,7.240477e+36
2.693787e+04,3.977293e+15,6.653893e+29,4.249284e+36,7.240233e+36
2.702814e+04,3.977208e+15,6.720877e+29,4.249089e+36,7.239987e+36
2.711872e+04,3.977122e+15,6.788534e+29,4.248893e+36,7.239740e+36
2.720960e+04,3.977036e+15,6.856873e+29,4.248695e+36,7.239491e+36
2.730079e+04,3.976949e+15,6.925900e+29,4.248496e+36,7.239240e+36
2.739229e+04,3.976862e+15,6.995621e+29,4.248296e+36,7.238988e+36
2.748409e+04,3.976774e+15,7.066045e+29,4.248095e+36,7.238734e+36
2.757620e+04,3.976685e+15,7.137177e+29,4.247892e+36,7.238478e+36
2.766863e+04,3.976596e+15,7.209026e+29,4.247688e+36,7.238220e+36
2.776136e+04,3.976506e+15,7.281597e+29,4.247482e+36,7.237961e+36
2.785440e+04,3.976416e+15,7.354900e+29,4.247275e+36,7.237700e+36
2.794776e+04,3.976325e+15,7.428940e+29,4.247067e+36,7.237437e+36
2.804144e+04,3.976233e+15,7.503725e+29,4.246857e+36,7.237173e+36
2.813542e+04,3.976141e+15,7.579264e+29,4.246646e+36,7.236907e+36
2.822973e+04,3.976048e+15,7.655562e+29,4.246434e+36,7.236639e+36
2.832435e+04,3.975955e+15,7.732629e+29,4.246220e+36,7.236369e+36
2.841929e+04,3.975861e+15,7.810472e+29,4.246005e+36,7.236097e+36
2.851455e+04,3.975766e+15,7.889098e+29,4.245788e+36,7.235824e+36
2.861013e+04,3.975671e+15,7.968516e+29,4.245570e+36,7.235549e+36
2.870604e+04,3.975575e+15,8.048733e+29,4.245350e+36,7.235272e+36
2.880226e+04,3.975478e+15,8.129758e+29,4.245129e+36,7.234993e+36
2.889881e+04,3.975381e+15,8.211598e+29,4.244906e+36,7.234712e+36
2.899569e+04,3.975283e+15,8.294262e+29,4.244682e+36,7.234429e+36
2.909289e+04,3.975185e+15,8.377759e+29,4.244457e+36,7.234145e+36
2.919042e+04,3.975086e+15,8.462096e+29,4.244229e+36,7.233858e+36
2.928828e+04,3.974986e+15,8.547282e+29,4.244001e+36,7.233570e+36
2.938646e+04,3.974885e+15,8.633325e+29,4.243771e+36,7.233280e+36
2.948498e+04,3.974784e+15,8.720235e+29,4.243539e+36,7.232987e+36
2.958383e+04,3.974682e+15,8.808019e+29,4.243306e+36,7.232693e+36
2.968301e+04,3.974579e+15,8.896687e+29,4.243071e+36,7.232397e+36
2.978253e+04,3.974476e+15,8.986248e+29,4.242835e+36,7.232099e+36
2.988238e+04,3.974372e+15,9.076710e+29,4.242597e+36,7.231799e+36
2.998257e+04,3.974268e+15,9.168083e+29,4.242357e+36,7.231497e+36
3.008309e+04,3.974162e+15,9.260376e+29,4.242116e+36,7.231192e+36
3.018396e+04,3.974056e+15,9.353598e+29,4.241873e+36,7.230886e+36
3.028516e+04,3.973949e+15,9.447758e+29,4.241629e+36,7.230578e+36
3.038671e+04,3.973842e+15,9.542866e+29,4.241383e+36,7.230268e+36
3.048860e+04,3.973734e+15,9.638932e+29,4.241135e+36,7.229955e+36
3.059083e+04,3.973625e+15,9.735964e+29,4.240886e+36,7.229641e+36
3.069340e+04,3.973515e+15,9.833974e+29,4.240635e+36,7.229324e+36
3.079632e+04,3.973405e+15,9.932970e+29,4.240383e+36,7.229006e+36
3.089959e+04,3.973294e+15,1.003296e+30,4.240128e+36,7.228685e+36
3.100321e+04,3.973182e+15,1.013396e+30,4.239872e+36,7.228362e+36
3.110718e+04,3.973069e+15,1.023598e+30,4.239615e+36,7.228037e+36
3.121149e+04,3.972956e+15,1.033902e+30,4.239355e+36,7.227710e+36
3.131616e+04,3.972842e+15,1.044310e+30,4.239094e+36,7.227380e+36
3.142118e+04,3.972727e+15,1.054823e+30,4.238831e+36,7.227048e+36
3.152656e+04,3.972611e+15,1.065441e+30,4.238567e+36,7.226715e+36
3.163229e+04,3.972495e+15,1.076167e+30,4.238300e+36,7.226379e+36
3.173837e+04,3.972377e+15,1.087000e+30,4.238032e+36,7.226040e+36
3.184482e+04,3.972259e+15,1.097943e+30,4.237762e+36,7.225700e+36
3.195162e+04,3.972140e+15,1.108996e+30,4.237490e+36,7.225357e+36
3.205878e+04,3.972021e+15,1.120160e+30,4.237217e+36,7.225012e+36
3.216631e+04,3.971900e+15,1.131436e+30,4.236941e+36,7.224664e+36
3.227420e+04,3.971779e+15,1.142826e+30,4.236664e+36,7.224314e+36
3.238245e+04,3.971657e+15,1.154330e+30,4.236385e+36,7.223962e+36
3.249107e+04,3.971534e+15,1.165950e+30,4.236104e+36,7.223608e+36
3.260005e+04,3.971411e+15,1.177688e+30,4.235821e+36,7.223251e+36
3.270940e+04,3.971286e+15,1.189543e+30,4.235537e+36,7.222892e+36
3.281912e+04,3.971161e+15,1.201518e+30,4.235250e+36,7.222530e+36
3.292921e+04,3.971035e+15,1.213613e+30,4.234962e+36,7.222166e+36
3.303967e+04,3.970908e+15,1.225830e+30,4.234671e+36,7.221800e+36
3.315051e+04,3.970780e+15,1.238170e+30,4.234379e+36,7.221431e+36
3.326172e+04,3.970651e+15,1.250635e+30,4.234085e+36,7.221059e+36
3.337330e+04,3.970521e+15,1.263224e+30,4.233788e+36,7.220685e+36
3.348526e+04,3.970391e+15,1.275941e+30,4.233490e+36,7.220309e+36
3.359760e+04,3.970260e+15,1.288785e+30,4.233190e+36,7.219930e+36
3.371032e+04,3.970127e+15,1.301759e+30,4.232888e+36,7.219549e+36
3.382342e+04,3.969994e+15,1.314864e+30,4.232583e+36,7.219165e+36
3.393690e+04,3.969860e+15,1.328100e+30,4.232277e+36,7.218778e+36
3.405076e+04,3.969725e+15,1.341469e+30,4.231969e+36,7.218389e+36
3.416501e+04,3.969590e+15,1.354974e+30,4.231658e+36,7.217998e+36
3.427964e+04,3.969453e+15,1.368614e+30,4.231346e+36,7.217603e+36
3.439466e+04,3.969315e+15,1.382391e+30,4.231032e+36,7.217206e+36
3.451007e+04,3.969177e+15,1.396307e+30,4.230715e+36,7.216807e+36
3.462587e+04,3.969037e+15,1.410363e+30,4.230396e+36,7.216405e+36
3.474206e+04,3.968897e+15,1.424561e+30,4.230075e+36,7.216000e+36
3.485864e+04,3.968756e+15,1.438901e+30,4.229752e+36,7.215592e+36
3.497562e+04,3.968613e+15,1.453386e+30,4.229427e+36,7.215182e+36
3.509299e+04,3.968470e+15,1.468017e+30,4.229100e+36,7.214769e+36
3.521076e+04,3.968326e+15,1.482795e+30,4.228770e+36,7.214353e+36
3.532893e+04,3.968181e+15,1.497722e+30,4.228439e+36,7.213934e+36
3.544749e+04,3.968035e+15,1.512799e+30,4.228105e+36,7.213513e+36
3.556646e+04,3.967887e+15,1.528028e+30,4.227769e+36,7.213089e+36
3.568583e+04,3.967739e+15,1.543410e+30,4.227431e+36,7.212662e+36
3.580560e+04,3.967590e+15,1.558947e+30,4.227090e+36,7.212232e+36
3.592577e+04,3.967440e+15,1.574640e+30,4.226747e+36,7.211799e+36
3.604636e+04,3.967289e+15,1.590492e+30,4.226402e+36,7.211363e+36
3.616735e+04,3.967137e+15,1.606502e+30,4.226054e+36,7.210925e+36
3.628875e+04,3.966984e+15,1.622675e+30,4.225705e+36,7.210483e+36
3.641056e+04,3.966830e+15,1.639009e+30,4.225353e+36,7.210039e+36
3.653278e+04,3.966674e+15,1.655509e+30,4.224998e+36,7.209591e+36
3.665541e+04,3.966518e+15,1.672174e+30,4.224641e+36,7.209141e+36
3.677846e+04,3.966361e+15,1.689007e+30,4.224282e+36,7.208688e+36
3.690193e+04,3.966203e+15,1.706010e+30,4.223921e+36,7.208231e+36
3.702581e+04,3.966043e+15,1.723184e+30,4.223557e+36,7.207772e+36
3.715012e+04,3.965883e+15,1.740530e+30,4.223190e+36,7.207309e+36
3.727484e+04,3.965721e+15,1.758051e+30,4.222822e+36,7.206844e+36
3.739998e+04,3.965559e+15,1.775749e+30,4.222450e+36,7.206375e+36
3.752555e+04,3.965395e+15,1.793625e+30,4.222077e+36,7.205903e+36
3.765154e+04,3.965230e+15,1.811680e+30,4.221700e+36,7.205428e+36
3.777796e+04,3.965064e+15,1.829918e+30,4.221322e+36,7.204950e+36
3.790481e+04,3.964897e+15,1.848339e+30,4.220940e+36,7.204469e+36
3.803209e+04,3.964729e+15,1.866945e+30,4.220557e+36,7.203984e+36
3.815980e+04,3.964560e+15,1.885739e+30,4.220170e+36,7.203496e+36
3.828793e+04,3.964389e+15,1.904722e+30,4.219781e+36,7.203005e+36
3.841651e+04,3.964218e+15,1.923896e+30,4.219390e+36,7.202511e+36
3.854552e+04,3.964045e+15,1.943263e+30,4.218996e+36,7.202014e+36
3.867496e+04,3.963871e+15,1.962825e+30,4.218599e+36,7.201513e+36
3.880485e+04,3.963696e+15,1.982584e+30,4.218200e+36,7.201008e+36
3.893517e+04,3.963520e+15,2.002542e+30,4.217798e+36,7.200501e+36
3.906593e+04,3.963342e+15,2.022701e+30,4.217393e+36,7.199990e+36
3.919714e+04,3.963164e+15,2.043063e+30,4.216986e+36,7.199475e+36
3.932879e+04,3.962984e+15,2.063629e+30,4.216576e+36,7.198958e+36
3.946089e+04,3.962803e+15,2.084403e+30,4.216163e+36,7.198436e+36
3.959344e+04,3.962621e+15,2.105386e+30,4.215747e+36,7.197911e+36
3.972643e+04,3.962438e+15,2.126580e+30,4.215329e+36,7.197383e+36
3.985988e+04,3.962253e+15,2.147987e+30,4.214908e+36,7.196851e+36
3.999378e+04,3.962067e+15,2.169610e+30,4.214484e+36,7.196316e+36
4.012813e+04,3.961880e+15,2.191450e+30,4.214057e+36,7.195777e+36
4.026293e+04,3.961692e+15,2.213511e+30,4.213628e+36,7.195235e+36
4.039820e+04,3.961502e+15,2.235793e+30,4.213195e+36,7.194689e+36
4.053392e+04,3.961311e+15,2.258300e+30,4.212760e+36,7.194139e+36
4.067010e+04,3.961119e+15,2.281033e+30,4.212322e+36,7.193586e+36
4.080674e+04,3.960925e+15,2.303995e+30,4.211881e+36,7.193028e+36
4.094385e+04,3.960731e+15,2.327188e+30,4.211437e+36,7.192468e+36
4.108142e+04,3.960535e+15,2.350615e+30,4.210990e+36,7.191903e+36
4.121946e+04,3.960337e+15,2.374277e+30,4.210540e+36,7.191335e+36
4.135797e+04,3.960138e+15,2.398178e+30,4.210087e+36,7.190763e+36
4.149695e+04,3.959938e+15,2.422319e+30,4.209631e+36,7.190187e+36
4.163639e+04,3.959737e+15,2.446704e+30,4.209172e+36,7.189607e+36
4.177632e+04,3.959534e+15,2.471334e+30,4.208710e+36,7.189024e+36
4.191671e+04,3.959330e+15,2.496211e+30,4.208245e+36,7.188436e+36
4.205758e+04,3.959125e+15,2.521339e+30,4.207776e+36,7.187845e+36
4.219893e+04,3.958918e+15,2.546720e+30,4.207305e+36,7.187249e+36
4.234076e+04,3.958710e+15,2.572357e+30,4.206831e+36,7.186650e+36
4.248308e+04,3.958500e+15,2.598252e+30,4.206353e+36,7.186047e+36
4.262587e+04,3.958289e+15,2.624407e+30,4.205872e+36,7.185440e+36
4.276915e+04,3.958077e+15,2.650825e+30,4.205388e+36,7.184828e+36
4.291291e+04,3.957863e+15,2.677510e+30,4.204901e+36,7.184213e+36
4.305717e+04,3.957647e+15,2.704463e+30,4.204411e+36,7.183593e+36
4.320191e+04,3.957431e+15,2.731687e+30,4.203917e+36,7.182970e+36
4.334715e+04,3.957213e+15,2.759186e+30,4.203420e+36,7.182342e+36
4.349288e+04,3.956993e+15,2.786961e+30,4.202920e+36,7.181710e+36
4.363910e+04,3.956772e+15,2.815016e+30,4.202417e+36,7.181074e+36
4.378582e+04,3.956549e+15,2.843353e+30,4.201910e+36,7.180433e+36
4.393304e+04,3.956325e+15,2.871976e+30,4.201399e+36,7.179789e+36
4.408076e+04,3.956099e+15,2.900886e+30,4.200886e+36,7.179140e+36
4.422898e+04,3.955872e+15,2.930088e+30,4.200369e+36,7.178486e+36
4.437771e+04,3.955644e+15,2.959584e+30,4.199848e+36,7.177829e+36
4.452694e+04,3.955414e+15,2.989376e+30,4.199324e+36,7.177167e+36
4.467667e+04,3.955182e+15,3.019468e+30,4.198797e+36,7.176500e+36
4.482692e+04,3.954949e+15,3.049864e+30,4.198266e+36,7.175829e+36
4.497768e+04,3.954714e+15,3.080565e+30,4.197732e+36,7.175154e+36
4.512895e+04,3.954477e+15,3.111575e+30,4.197194e+36,7.174474e+36
4.528073e+04,3.954239e+15,3.142898e+30,4.196652e+36,7.173790e+36
4.543304e+04,3.954000e+15,3.174535e+30,4.196107e+36,7.173101e+36
4.558585e+04,3.953759e+15,3.206492e+30,4.195558e+36,7.172408e+36
4.573919e+04,3.953516e+15,3.238769e+30,4.195006e+36,7.171709e+36
4.589306e+04,3.953271e+15,3.271372e+30,4.194450e+36,7.171007e+36
4.604744e+04,3.953025e+15,3.304303e+30,4.193890e+36,7.170299e+36
4.620235e+04,3.952778e+15,3.337566e+30,4.193327e+36,7.169587e+36
4.635779e+04,3.952528e+15,3.371163e+30,4.192760e+36,7.168870e+36
4.651375e+04,3.952277e+15,3.405098e+30,4.192189e+36,7.168149e+36
4.667025e+04,3.952024e+15,3.439375e+30,4.191614e+36,7.167422e+36
4.682728e+04,3.951770e+15,3.473997e+30,4.191035e+36,7.166691e+36
4.698485e+04,3.951514e+15,3.508968e+30,4.190453e+36,7.165955e+36
4.714295e+04,3.951256e+15,3.544291e+30,4.189867e+36,7.165214e+36
4.730159e+04,3.950996e+15,3.579969e+30,4.189277e+36,7.164468e+36
4.746077e+04,3.950735e+15,3.616006e+30,4.188683e+36,7.163717e+36
4.762049e+04,3.950472e+15,3.652406e+30,4.188085e+36,7.162961e+36
4.778076e+04,3.950207e+15,3.689172e+30,4.187483e+36,7.162200e+36
4.794157e+04,3.949941e+15,3.726309e+30,4.186877e+36,7.161434e+36
4.810293e+04,3.949672e+15,3.763819e+30,4.186267e+36,7.160663e+36
4.826484e+04,3.949402e+15,3.801707e+30,4.185653e+36,7.159887e+36
4.842731e+04,3.949130e+15,3.839977e+30,4.185035e+36,7.159105e+36
4.859033e+04,3.948856e+15,3.878631e+30,4.184413e+36,7.158319e+36
4.875390e+04,3.948581e+15,3.917675e+30,4.183786e+36,7.157527e+36
4.891803e+04,3.948303e+15,3.957111e+30,4.183156e+36,7.156730e+36
4.908272e+04,3.948024e+15,3.996945e+30,4.182522e+36,7.155928e+36
4.924797e+04,3.947742e+15,4.037179e+30,4.181883e+36,7.155120e+36
4.941379e+04,3.947459e+15,4.077819e+30,4.181240e+36,7.154307e+36
4.958017e+04,3.947174e+15,4.118867e+30,4.180592e+36,7.153489e+36
4.974712e+04,3.946887e+15,4.160329e+30,4.179941e+36,7.152665e+36
4.991464e+04,3.946598e+15,4.202208e+30,4.179285e+36,7.151835e+36
5.008273e+04,3.946308e+15,4.244509e+30,4.178625e+36,7.151000e+36
5.025140e+04,3.946015e+15,4.287235e+30,4.177960e+36,7.150160e+36
5.042064e+04,3.945720e+15,4.330392e+30,4.177291e+36,7.149314e+36
5.059046e+04,3.945424e+15,4.373983e+30,4.176618e+36,7.148462e+36
5.076086e+04,3.945125e+15,4.418013e+30,4.175940e+36,7.147605e+36
5.093184e+04,3.944824e+15,4.462486e+30,4.175258e+36,7.146742e+36
5.110341e+04,3.944522e+15,4.507406e+30,4.174571e+36,7.145873e+36
5.127556e+04,3.944217e+15,4.552779e+30,4.173880e+36,7.144999e+36
5.144830e+04,3.943910e+15,4.598608e+30,4.173184e+36,7.144119e+36
5.162163e+04,3.943601e+15,4.644899e+30,4.172483e+36,7.143232e+36
5.179556e+04,3.943290e+15,4.691656e+30,4.171778e+36,7.142340e+36
5.197007e+04,3.942977e+15,4.738883e+30,4.171068e+36,7.141442e+36
5.214519e+04,3.942662e+15,4.786586e+30,4.170353e+36,7.140539e+36
5.232090e+04,3.942345e+15,4.834769e+30,4.169634e+36,7.139629e+36
5.249722e+04,3.942026e+15,4.883437e+30,4.168910e+36,7.138713e+36
5.267414e+04,3.941704e+15,4.932594e+30,4.168181e+36,7.137791e+36
5.285166e+04,3.941381e+15,4.982247e+30,4.167448e+36,7.136862e+36
5.302979e+04,3.941055e+15,5.032399e+30,4.166709e+36,7.135928e+36
5.320853e+04,3.940727e+15,5.083056e+30,4.165966e+36,7.134988e+36
5.338788e+04,3.940397e+15,5.134223e+30,4.165218e+36,7.134041e+36
5.356785e+04,3.940065e+15,5.185905e+30,4.164464e+36,7.133088e+36
5.374843e+04,3.939730e+15,5.238108e+30,4.163706e+36,7.132129e+36
5.392963e+04,3.939393e+15,5.290836e+30,4.162943e+36,7.131163e+36
5.411145e+04,3.939054e+15,5.344094e+30,4.162175e+36,7.130191e+36
5.429390e+04,3.938713e+15,5.397889e+30,4.161401e+36,7.129212e+36
5.447697e+04,3.938369e+15,5.452225e+30,4.160623e+36,7.128227e+36
5.466067e+04,3.938023e+15,5.507108e+30,4.159839e+36,7.127235e+36
5.484499e+04,3.937675e+15,5.562543e+30,4.159051e+36,7.126237e+36
5.502995e+04,3.937324e+15,5.618536e+30,4.158257e+36,7.125232e+36
5.521554e+04,3.936971e+15,5.675093e+30,4.157458e+36,7.124221e+36
5.540177e+04,3.936616e+15,5.732220e+30,4.156653e+36,7.123203e+36
5.558864e+04,3.936258e+15,5.789921e+30,4.155843e+36,7.122178e+36
5.577615e+04,3.935898e+15,5.848203e+30,4.155028e+36,7.121146e+36
5.596430e+04,3.935536e+15,5.907072e+30,4.154208e+36,7.120107e+36
5.615310e+04,3.935171e+15,5.966533e+30,4.153382e+36,7.119062e+36
5.634255e+04,3.934803e+15,6.026593e+30,4.152551e+36,7.118010e+36
5.653264e+04,3.934433e+15,6.087257e+30,4.151714e+36,7.116950e+36
5.672339e+04,3.934061e+15,6.148532e+30,4.150871e+36,7.115884e+36
5.691479e+04,3.933686e+15,6.210424e+30,4.150024e+36,7.114810e+36
5.710686e+04,3.933309e+15,6.272938e+30,4.149170e+36,7.113730e+36
5.729958e+04,3.932929e+15,6.336082e+30,4.148311e+36,7.112642e+36
5.749296e+04,3.932546e+15,6.399861e+30,4.147446e+36,7.111547e+36
5.768701e+04,3.932161e+15,6.464283e+30,4.146576e+36,7.110445e+36
5.788172e+04,3.931774e+15,6.529353e+30,4.145699e+36,7.109335e+36
5.807711e+04,3.931384e+15,6.595078e+30,4.144817e+36,7.108218e+36
5.827316e+04,3.930991e+15,6.661464e+30,4.143930e+36,7.107094e+36
5.846989e+04,3.930595e+15,6.728518e+30,4.143036e+36,7.105963e+36
5.866730e+04,3.930197e+15,6.796248e+30,4.142136e+36,7.104823e+36
5.886538e+04,3.929797e+15,6.864659e+30,4.141231e+36,7.103677e+36
5.906415e+04,3.929393e+15,6.933759e+30,4.140320e+36,7.102522e+36
5.926360e+04,3.928987e+15,7.003554e+30,4.139402e+36,7.101360e+36
5.946374e+04,3.928578e+15,7.074052e+30,4.138479e+36,7.100191e+36
5.966457e+04,3.928167e+15,7.145259e+30,4.137549e+36,7.099013e+36
5.986608e+04,3.927752e+15,7.217184e+30,4.136613e+36,7.097828e+36
6.006830e+04,3.927335e+15,7.289832e+30,4.135672e+36,7.096635e+36
6.027121e+04,3.926915e+15,7.363211e+30,4.134724e+36,7.095434e+36
6.047481e+04,3.926492e+15,7.437329e+30,4.133769e+36,7.094225e+36
6.067912e+04,3.926067e+15,7.512193e+30,4.132809e+36,7.093008e+36
6.088414e+04,3.925638e+15,7.587810e+30,4.131842e+36,7.091783e+36
6.108986e+04,3.925207e+15,7.664189e+30,4.130869e+36,7.090550e+36
6.129629e+04,3.924773e+15,7.741336e+30,4.129889e+36,7.089309e+36
6.150343e+04,3.924336e+15,7.819260e+30,4.128903e+36,7.088059e+36
6.171129e+04,3.923896e+15,7.897968e+30,4.127910e+36,7.086802e+36
6.191986e+04,3.923453e+15,7.977468e+30,4.126911e+36,7.085536e+36
6.212915e+04,3.923007e+15,8.057769e+30,4.125906e+36,7.084261e+36
6.233917e+04,3.922558e+15,8.138877e+30,4.124893e+36,7.082978e+36
6.254991e+04,3.922106e+15,8.220802e+30,4.123874e+36,7.081687e+36
6.276138e+04,3.921651e+15,8.303552e+30,4.122849e+36,7.080387e+36
6.297358e+04,3.921193e+15,8.387135e+30,4.121816e+36,7.079079e+36
6.318651e+04,3.920732e+15,8.471559e+30,4.120777e+36,7.077762e+36
6.340018e+04,3.920268e+15,8.556832e+30,4.119731e+36,7.076436e+36
6.361459e+04,3.919800e+15,8.642964e+30,4.118679e+36,7.075101e+36
6.382974e+04,3.919330e+15,8.729963e+30,4.117619e+36,7.073758e+36
6.404563e+04,3.918856e+15,8.817837e+30,4.116552e+36,7.072406e+36
6.426227e+04,3.918379e+15,8.906596e+30,4.115478e+36,7.071044e+36
6.447965e+04,3.917900e+15,8.996248e+30,4.114398e+36,7.069674e+36
6.469779e+04,3.917416e+15,9.086803e+30,4.113310e+36,7.068295e+36
6.491669e+04,3.916930e+15,9.178269e+30,4.112215e+36,7.066907e+36
6.513634e+04,3.916440e+15,9.270656e+30,4.111113e+36,7.065509e+36
6.535676e+04,3.915947e+15,9.363972e+30,4.110003e+36,7.064102e+36
6.557793e+04,3.915451e+15,9.458228e+30,4.108887e+36,7.062686e+36
6.579988e+04,3.914951e+15,9.553433e+30,4.107763e+36,7.061261e+36
6.602259e+04,3.914448e+15,9.649595e+30,4.106631e+36,7.059826e+36
6.624607e+04,3.913942e+15,9.746726e+30,4.105492e+36,7.058382e+36
6.647033e+04,3.913432e+15,9.844834e+30,4.104346e+36,7.056928e+36
6.669537e+04,3.912919e+15,9.943930e+30,4.103192e+36,7.055464e+36
6.692118e+04,3.912403e+15,1.004402e+31,4.102031e+36,7.053991e+36
6.714778e+04,3.911883e+15,1.014512e+31,4.100862e+36,7.052508e+36
6.737517e+04,3.911359e+15,1.024724e+31,4.099685e+36,7.051016e+36
6.760335e+04,3.910832e+15,1.035039e+31,4.098501e+36,7.049513e+36
6.783231e+04,3.910301e+15,1.045457e+31,4.097309e+36,7.048001e+36
6.806208e+04,3.909767e+15,1.055980e+31,4.096109e+36,7.046479e+36
6.829264e+04,3.909230e+15,1.066609e+31,4.094902e+36,7.044946e+36
6.852400e+04,3.908688e+15,1.077346e+31,4.093686e+36,7.043404e+36
6.875617e+04,3.908143e+15,1.088190e+31,4.092462e+36,7.041851e+36
6.898914e+04,3.907595e+15,1.099143e+31,4.091231e+36,7.040288e+36
6.922292e+04,3.907042e+15,1.110207e+31,4.089991e+36,7.038715e+36
6.945752e+04,3.906486e+15,1.121382e+31,4.088743e+36,7.037131e+36
6.969293e+04,3.905927e+15,1.132669e+31,4.087487e+36,7.035537e+36
6.992916e+04,3.905363e+15,1.144070e+31,4.086223e+36,7.033933e+36
7.016621e+04,3.904796e+15,1.155586e+31,4.084951e+36,7.032318e+36
7.040409e+04,3.904225e+15,1.167218e+31,4.083670e+36,7.030692e+36
7.064280e+04,3.903650e+15,1.178966e+31,4.082381e+36,7.029056e+36
7.088234e+04,3.903071e+15,1.190833e+31,4.081083e+36,7.027408e+36
7.112271e+04,3.902489e+15,1.202820e+31,4.079777e+36,7.025750e+36
7.136392e+04,3.901902e+15,1.214927e+31,4.078463e+36,7.024081e+36
7.160598e+04,3.901312e+15,1.227156e+31,4.077140e+36,7.022401e+36
7.184887e+04,3.900717e+15,1.239508e+31,4.075808e+36,7.020710e+36
7.209262e+04,3.900119e+15,1.251984e+31,4.074468e+36,7.019008e+36
7.233721e+04,3.899516e+15,1.264586e+31,4.073118e+36,7.017294e+36
7.258266e+04,3.898910e+15,1.277315e+31,4.071760e+36,7.015570e+36
7.282896e+04,3.898299e+15,1.290171e+31,4.070394e+36,7.013834e+36
7.307613e+04,3.897685e+15,1.303158e+31,4.069018e+36,7.012086e+36
7.332416e+04,3.897066e+15,1.316275e+31,4.067633e+36,7.010327e+36
7.357305e+04,3.896443e+15,1.329523e+31,4.066239e+36,7.008557e+36
7.382281e+04,3.895816e+15,1.342906e+31,4.064836e+36,7.006775e+36
7.407345e+04,3.895185e+15,1.356423e+31,4.063424e+36,7.004981e+36
7.432497e+04,3.894549e+15,1.370076e+31,4.062003e+36,7.003175e+36
7.457736e+04,3.893909e+15,1.383866e+31,4.060572e+36,7.001357e+36
7.483064e+04,3.893265e+15,1.397795e+31,4.059133e+36,6.999528e+36
7.508480e+04,3.892617e+15,1.411865e+31,4.057683e+36,6.997686e+36
7.533986e+04,3.891964e+15,1.426076e+31,4.056225e+36,6.995833e+36
7.559581e+04,3.891307e+15,1.440430e+31,4.054757e+36,6.993967e+36
7.585265e+04,3.890646e+15,1.454928e+31,4.053279e+36,6.992089e+36
7.611040e+04,3.889980e+15,1.469572e+31,4.051792e+36,6.990198e+36
7.636904e+04,3.889309e+15,1.484364e+31,4.050295e+36,6.988295e+36
7.662860e+04,3.888634e+15,1.499305e+31,4.048788e+36,6.986380e+36
7.688906e+04,3.887955e+15,1.514396e+31,4.047271e+36,6.984452e+36
7.715044e+04,3.887271e+15,1.529639e+31,4.045745e+36,6.982511e+36
7.741274e+04,3.886582e+15,1.545035e+31,4.044208e+36,6.980558e+36
7.767596e+04,3.885889e+15,1.560586e+31,4.042662e+36,6.978592e+36
7.794010e+04,3.885191e+15,1.576294e+31,4.041106e+36,6.976612e+36
7.820517e+04,3.884489e+15,1.592160e+31,4.039539e+36,6.974620e+36
7.847118e+04,3.883782e+15,1.608185e+31,4.037963e+36,6.972615e+36
7.873812e+04,3.883070e+15,1.624372e+31,4.036376e+36,6.970597e+36
7.900599e+04,3.882353e+15,1.640722e+31,4.034778e+36,6.968565e+36
7.927481e+04,3.881631e+15,1.657236e+31,4.033171e+36,6.966520e+36
7.954458e+04,3.880905e+15,1.673917e+31,4.031553e+36,6.964462e+36
7.981529e+04,3.880174e+15,1.690765e+31,4.029924e+36,6.962390e+36
8.008696e+04,3.879437e+15,1.707783e+31,4.028285e+36,6.960305e+36
8.035959e+04,3.878696e+15,1.724972e+31,4.026635e+36,6.958206e+36
8.063318e+04,3.877950e+15,1.742334e+31,4.024975e+36,6.956093e+36
8.090773e+04,3.877199e+15,1.759871e+31,4.023304e+36,6.953966e+36
8.118325e+04,3.876443e+15,1.777584e+31,4.021622e+36,6.951825e+36
8.145974e+04,3.875682e+15,1.795476e+31,4.019929e+36,6.949671e+36
8.173721e+04,3.874915e+15,1.813547e+31,4.018225e+36,6.947502e+36
8.201566e+04,3.874144e+15,1.831801e+31,4.016510e+36,6.945319e+36
8.229509e+04,3.873367e+15,1.850238e+31,4.014784e+36,6.943122e+36
8.257551e+04,3.872586e+15,1.868861e+31,4.013046e+36,6.940910e+36
8.285692e+04,3.871798e+15,1.887671e+31,4.011298e+36,6.938684e+36
8.313932e+04,3.871006e+15,1.906671e+31,4.009538e+36,6.936443e+36
8.342273e+04,3.870208e+15,1.925861e+31,4.007767e+36,6.934188e+36
8.370713e+04,3.869405e+15,1.945245e+31,4.005984e+36,6.931918e+36
8.399255e+04,3.868597e+15,1.964824e+31,4.004190e+36,6.929633e+36
8.427897e+04,3.867783e+15,1.984600e+31,4.002384e+36,6.927333e+36
8.456641e+04,3.866964e+15,2.004575e+31,4.000567e+36,6.925018e+36
8.485487e+04,3.866139e+15,2.024751e+31,3.998738e+36,6.922688e+36
8.514435e+04,3.865309e+15,2.045130e+31,3.996896e+36,6.920342e+36
