t,y0,k1[0],k2[0],k3[0],k4[0],y1,k1[1],k2[1],k3[1],k4[1],P,H
1.000000e+02,1.000000e+15,-8.499998e+04,-2.208102e+05,-9.422272e+05,-8.064573e+05,4.188789e+21,1.256637e+20,4.523817e+21,4.523817e+21,1.520501e+22,2.006781e+35,3.513951e+09
1.099990e+03,9.999995e+14,-9.086652e+05,-1.138120e+06,-1.529425e+06,-1.706682e+06,5.575124e+24,1.520502e+22,3.216927e+22,3.216926e+22,5.541651e+22,2.006777e+35,3.194528e+08
2.099980e+03,9.999981e+14,-1.734726e+06,-2.023353e+06,-2.281309e+06,-2.547920e+06,3.879122e+25,5.541652e+22,8.494678e+22,8.494677e+22,1.207600e+23,2.006768e+35,1.673321e+08
3.099970e+03,9.999960e+14,-2.560789e+06,-2.880304e+06,-3.072113e+06,-3.379500e+06,1.247843e+26,1.207600e+23,1.628561e+23,1.628561e+23,2.112350e+23,2.006753e+35,1.133536e+08
4.099960e+03,9.999930e+14,-3.386858e+06,-3.725081e+06,-3.877629e+06,-4.208177e+06,2.886859e+26,2.112350e+23,2.658968e+23,2.658968e+23,3.268413e+23,2.006733e+35,8.570592e+07
5.099950e+03,9.999892e+14,-4.212932e+06,-4.563661e+06,-4.690256e+06,-5.035691e+06,5.556271e+26,3.268413e+23,3.940685e+23,3.940684e+23,4.675781e+23,2.006707e+35,6.890038e+07
6.099940e+03,9.999846e+14,-5.039015e+06,-5.398682e+06,-5.506858e+06,-5.862654e+06,9.507387e+26,4.675781e+23,5.473704e+23,5.473703e+23,6.334449e+23,2.006675e+35,5.760477e+07
7.099930e+03,9.999791e+14,-5.865108e+06,-6.231478e+06,-6.325908e+06,-6.689326e+06,1.499151e+27,6.334449e+23,7.258018e+23,7.258017e+23,8.244407e+23,2.006637e+35,4.949094e+07
8.099920e+03,9.999729e+14,-6.691211e+06,-7.062795e+06,-7.146576e+06,-7.515834e+06,2.225992e+27,8.244407e+23,9.293619e+23,9.293617e+23,1.040565e+24,2.006593e+35,4.338047e+07
9.099910e+03,9.999658e+14,-7.517327e+06,-7.893081e+06,-7.968371e+06,-8.342245e+06,3.156392e+27,1.040565e+24,1.158050e+24,1.158049e+24,1.281816e+24,2.006544e+35,3.861290e+07
1.009990e+04,9.999578e+14,-8.343458e+06,-8.722623e+06,-8.790984e+06,-9.168600e+06,4.315476e+27,1.281816e+24,1.411864e+24,1.411863e+24,1.548193e+24,2.006490e+35,3.478936e+07
1.109989e+04,9.999491e+14,-9.169604e+06,-9.551613e+06,-9.614213e+06,-9.994922e+06,5.728373e+27,1.548193e+24,1.690803e+24,1.690803e+24,1.839694e+24,2.006429e+35,3.165469e+07
1.209988e+04,9.999395e+14,-9.995767e+06,-1.038018e+07,-1.043792e+07,-1.082123e+07,7.420205e+27,1.839694e+24,1.994866e+24,1.994866e+24,2.156319e+24,2.006363e+35,2.903811e+07
1.309987e+04,9.999291e+14,-1.082195e+07,-1.120843e+07,-1.126200e+07,-1.164753e+07,9.416098e+27,2.156319e+24,2.324052e+24,2.324051e+24,2.498065e+24,2.006291e+35,2.682097e+07
1.409986e+04,9.999178e+14,-1.164815e+07,-1.203642e+07,-1.208639e+07,-1.247383e+07,1.174117e+28,2.498065e+24,2.678358e+24,2.678358e+24,2.864931e+24,2.006213e+35,2.491828e+07
1.509985e+04,9.999058e+14,-1.247438e+07,-1.286422e+07,-1.291103e+07,-1.330015e+07,1.442055e+28,2.864931e+24,3.057783e+24,3.057783e+24,3.256915e+24,2.006130e+35,2.326757e+07
1.609984e+04,9.998929e+14,-1.330063e+07,-1.369185e+07,-1.373589e+07,-1.412648e+07,1.747935e+28,3.256915e+24,3.462326e+24,3.462325e+24,3.674015e+24,2.006041e+35,2.182188e+07
1.709983e+04,9.998792e+14,-1.412690e+07,-1.451936e+07,-1.456094e+07,-1.495282e+07,2.094269e+28,3.674015e+24,3.891983e+24,3.891982e+24,4.116229e+24,2.005946e+35,2.054525e+07
1.809982e+04,9.998646e+14,-1.495320e+07,-1.534676e+07,-1.538614e+07,-1.577919e+07,2.483568e+28,4.116229e+24,4.346753e+24,4.346752e+24,4.583554e+24,2.005845e+35,1.940966e+07
1.909981e+04,9.998493e+14,-1.577953e+07,-1.617409e+07,-1.621148e+07,-1.660558e+07,2.918343e+28,4.583555e+24,4.826634e+24,4.826633e+24,5.075990e+24,2.005739e+35,1.839294e+07
2.009980e+04,9.998331e+14,-1.660589e+07,-1.700135e+07,-1.703695e+07,-1.743200e+07,3.401106e+28,5.075990e+24,5.331623e+24,5.331622e+24,5.593532e+24,2.005627e+35,1.747737e+07
2.109979e+04,9.998161e+14,-1.743228e+07,-1.782856e+07,-1.786254e+07,-1.825845e+07,3.934368e+28,5.593532e+24,5.861718e+24,5.861717e+24,6.136179e+24,2.005510e+35,1.664856e+07
2.209978e+04,9.997982e+14,-1.825870e+07,-1.865574e+07,-1.868823e+07,-1.908493e+07,4.520639e+28,6.136179e+24,6.416917e+24,6.416915e+24,6.703928e+24,2.005386e+35,1.589473e+07
2.309977e+04,9.997795e+14,-1.908516e+07,-1.948289e+07,-1.951402e+07,-1.991144e+07,5.162428e+28,6.703928e+24,6.997215e+24,6.997214e+24,7.296775e+24,2.005257e+35,1.520615e+07
2.409976e+04,9.997600e+14,-1.991165e+07,-2.031003e+07,-2.033990e+07,-2.073799e+07,5.862247e+28,7.296776e+24,7.602611e+24,7.602610e+24,7.914719e+24,2.005123e+35,1.457469e+07
2.509975e+04,9.997397e+14,-2.073818e+07,-2.113715e+07,-2.116588e+07,-2.156457e+07,6.622605e+28,7.914719e+24,8.233102e+24,8.233100e+24,8.557756e+24,2.004982e+35,1.399352e+07
2.609974e+04,9.997186e+14,-2.156476e+07,-2.196427e+07,-2.199193e+07,-2.239120e+07,7.446012e+28,8.557756e+24,8.888684e+24,8.888682e+24,9.225882e+24,2.004836e+35,1.345687e+07
2.709973e+04,9.996966e+14,-2.239137e+07,-2.279140e+07,-2.281806e+07,-2.321787e+07,8.334976e+28,9.225882e+24,9.569354e+24,9.569352e+24,9.919095e+24,2.004684e+35,1.295980e+07
2.809972e+04,9.996738e+14,-2.321802e+07,-2.361853e+07,-2.364428e+07,-2.404457e+07,9.292006e+28,9.919095e+24,1.027511e+25,1.027511e+25,1.063739e+25,2.004527e+35,1.249810e+07
2.909971e+04,9.996502e+14,-2.404472e+07,-2.444568e+07,-2.447056e+07,-2.487133e+07,1.031961e+29,1.063739e+25,1.100595e+25,1.100594e+25,1.138077e+25,2.004364e+35,1.206810e+07
3.009970e+04,9.996257e+14,-2.487146e+07,-2.527285e+07,-2.529693e+07,-2.569813e+07,1.142030e+29,1.138077e+25,1.176186e+25,1.176186e+25,1.214922e+25,2.004195e+35,1.166667e+07
3.109969e+04,9.996004e+14,-2.569826e+07,-2.610004e+07,-2.612336e+07,-2.652498e+07,1.259658e+29,1.214922e+25,1.254285e+25,1.254284e+25,1.294274e+25,2.004020e+35,1.129103e+07
3.209968e+04,9.995743e+14,-2.652510e+07,-2.692726e+07,-2.694987e+07,-2.735187e+07,1.385095e+29,1.294274e+25,1.334890e+25,1.334890e+25,1.376133e+25,2.003840e+35,1.093878e+07
3.309967e+04,9.995474e+14,-2.735199e+07,-2.775450e+07,-2.777645e+07,-2.817882e+07,1.518594e+29,1.376133e+25,1.418003e+25,1.418003e+25,1.460499e+25,2.003654e+35,1.060780e+07
3.409966e+04,9.995196e+14,-2.817893e+07,-2.858178e+07,-2.860311e+07,-2.900582e+07,1.660403e+29,1.460499e+25,1.503621e+25,1.503621e+25,1.547370e+25,2.003462e+35,1.029622e+07
3.509965e+04,9.994910e+14,-2.900592e+07,-2.940910e+07,-2.942983e+07,-2.983288e+07,1.810774e+29,1.547370e+25,1.591746e+25,1.591745e+25,1.636747e+25,2.003264e+35,1.000237e+07
3.609964e+04,9.994616e+14,-2.983297e+07,-3.023646e+07,-3.025663e+07,-3.065999e+07,1.969957e+29,1.636747e+25,1.682375e+25,1.682375e+25,1.728629e+25,2.003061e+35,9.724792e+06
3.709963e+04,9.994313e+14,-3.066008e+07,-3.106386e+07,-3.108350e+07,-3.148716e+07,2.138204e+29,1.728629e+25,1.775510e+25,1.775510e+25,1.823016e+25,2.002852e+35,9.462163e+06
3.809962e+04,9.994003e+14,-3.148725e+07,-3.189131e+07,-3.191044e+07,-3.231439e+07,2.315763e+29,1.823016e+25,1.871149e+25,1.871148e+25,1.919907e+25,2.002638e+35,9.213307e+06
3.909961e+04,9.993684e+14,-3.231447e+07,-3.271880e+07,-3.273745e+07,-3.314168e+07,2.502887e+29,1.919907e+25,1.969292e+25,1.969291e+25,2.019302e+25,2.002418e+35,8.977167e+06
4.009960e+04,9.993356e+14,-3.314176e+07,-3.354634e+07,-3.356454e+07,-3.396903e+07,2.699824e+29,2.019302e+25,2.069938e+25,2.069938e+25,2.121200e+25,2.002192e+35,8.752792e+06
4.109959e+04,9.993021e+14,-3.396911e+07,-3.437394e+07,-3.439171e+07,-3.479645e+07,2.906826e+29,2.121200e+25,2.173087e+25,2.173087e+25,2.225600e+25,2.001960e+35,8.539323e+06
4.209958e+04,9.992677e+14,-3.479652e+07,-3.520159e+07,-3.521895e+07,-3.562394e+07,3.124143e+29,2.225600e+25,2.278739e+25,2.278739e+25,2.332503e+25,2.001723e+35,8.335982e+06
4.309957e+04,9.992325e+14,-3.562400e+07,-3.602930e+07,-3.604626e+07,-3.645149e+07,3.352025e+29,2.332503e+25,2.386893e+25,2.386892e+25,2.441907e+25,2.001480e+35,8.142066e+06
4.409956e+04,9.991965e+14,-3.645155e+07,-3.685707e+07,-3.687366e+07,-3.727911e+07,3.590723e+29,2.441907e+25,2.497548e+25,2.497547e+25,2.553813e+25,2.001231e+35,7.956932e+06
4.509955e+04,9.991596e+14,-3.727917e+07,-3.768491e+07,-3.770113e+07,-3.810680e+07,3.840485e+29,2.553813e+25,2.610704e+25,2.610703e+25,2.668219e+25,2.000977e+35,7.779997e+06
4.609954e+04,9.991219e+14,-3.810686e+07,-3.851280e+07,-3.852868e+07,-3.893456e+07,4.101563e+29,2.668219e+25,2.726360e+25,2.726359e+25,2.785125e+25,2.000717e+35,7.610727e+06
4.709953e+04,9.990834e+14,-3.893462e+07,-3.934076e+07,-3.935631e+07,-3.976240e+07,4.374207e+29,2.785125e+25,2.844515e+25,2.844515e+25,2.904530e+25,2.000451e+35,7.448634e+06
4.809952e+04,9.990440e+14,-3.976245e+07,-4.016879e+07,-4.018402e+07,-4.059031e+07,4.658666e+29,2.904530e+25,2.965170e+25,2.965170e+25,3.026434e+25,2.000180e+35,7.293270e+06
4.909951e+04,9.990039e+14,-4.059036e+07,-4.099689e+07,-4.101182e+07,-4.141830e+07,4.955191e+29,3.026434e+25,3.088324e+25,3.088323e+25,3.150837e+25,1.999903e+35,7.144223e+06
5.009950e+04,9.989629e+14,-4.141835e+07,-4.182506e+07,-4.183970e+07,-4.224637e+07,5.264030e+29,3.150837e+25,3.213975e+25,3.213974e+25,3.277737e+25,1.999620e+35,7.001117e+06
5.109949e+04,9.989210e+14,-4.224641e+07,-4.265331e+07,-4.266767e+07,-4.307451e+07,5.585435e+29,3.277737e+25,3.342123e+25,3.342123e+25,3.407134e+25,1.999332e+35,6.863602e+06
5.209948e+04,9.988784e+14,-4.307456e+07,-4.348163e+07,-4.349572e+07,-4.390275e+07,5.919654e+29,3.407134e+25,3.472768e+25,3.472768e+25,3.539027e+25,1.999037e+35,6.731355e+06
5.309947e+04,9.988349e+14,-4.390279e+07,-4.431003e+07,-4.432386e+07,-4.473106e+07,6.266938e+29,3.539027e+25,3.605910e+25,3.605909e+25,3.673416e+25,1.998738e+35,6.604080e+06
5.409946e+04,9.987906e+14,-4.473110e+07,-4.513851e+07,-4.515209e+07,-4.555946e+07,6.627536e+29,3.673416e+25,3.741546e+25,3.741545e+25,3.810299e+25,1.998432e+35,6.481501e+06
5.509945e+04,9.987454e+14,-4.555950e+07,-4.596707e+07,-4.598041e+07,-4.638794e+07,7.001697e+29,3.810299e+25,3.879677e+25,3.879676e+25,3.949677e+25,1.998121e+35,6.363362e+06
5.609944e+04,9.986994e+14,-4.638798e+07,-4.679572e+07,-4.680882e+07,-4.721652e+07,7.389671e+29,3.949677e+25,4.020302e+25,4.020301e+25,4.091549e+25,1.997804e+35,6.249425e+06
5.709943e+04,9.986526e+14,-4.721656e+07,-4.762445e+07,-4.763732e+07,-4.804518e+07,7.791708e+29,4.091549e+25,4.163420e+25,4.163419e+25,4.235914e+25,1.997482e+35,6.139471e+06
5.809942e+04,9.986050e+14,-4.804522e+07,-4.845326e+07,-4.846592e+07,-4.887394e+07,8.208056e+29,4.235914e+25,4.309031e+25,4.309030e+25,4.382770e+25,1.997153e+35,6.033292e+06
5.909941e+04,9.985565e+14,-4.887397e+07,-4.928217e+07,-4.929462e+07,-4.970279e+07,8.638965e+29,4.382770e+25,4.457134e+25,4.457133e+25,4.532119e+25,1.996820e+35,5.930698e+06
6.009940e+04,9.985073e+14,-4.970282e+07,-5.011116e+07,-5.012341e+07,-5.053173e+07,9.084684e+29,4.532119e+25,4.607727e+25,4.607726e+25,4.683958e+25,1.996480e+35,5.831509e+06
6.109939e+04,9.984571e+14,-5.053176e+07,-5.094025e+07,-5.095230e+07,-5.136077e+07,9.545463e+29,4.683958e+25,4.760811e+25,4.760810e+25,4.838286e+25,1.996135e+35,5.735559e+06
6.209938e+04,9.984062e+14,-5.136080e+07,-5.176944e+07,-5.178130e+07,-5.218991e+07,1.002155e+30,4.838286e+25,4.916385e+25,4.916384e+25,4.995104e+25,1.995784e+35,5.642691e+06
6.309937e+04,9.983544e+14,-5.218994e+07,-5.259871e+07,-5.261039e+07,-5.301914e+07,1.051319e+30,4.995104e+25,5.074447e+25,5.074446e+25,5.154411e+25,1.995427e+35,5.552758e+06
6.409936e+04,9.983018e+14,-5.301917e+07,-5.342809e+07,-5.343959e+07,-5.384848e+07,1.102064e+30,5.154411e+25,5.234997e+25,5.234996e+25,5.316205e+25,1.995065e+35,5.465623e+06
6.509935e+04,9.982484e+14,-5.384851e+07,-5.425756e+07,-5.426889e+07,-5.467792e+07,1.154415e+30,5.316205e+25,5.398035e+25,5.398034e+25,5.480485e+25,1.994697e+35,5.381157e+06
6.609934e+04,9.981941e+14,-5.467795e+07,-5.508714e+07,-5.509830e+07,-5.550747e+07,1.208396e+30,5.480485e+25,5.563559e+25,5.563558e+25,5.647252e+25,1.994324e+35,5.299239e+06
6.709933e+04,9.981390e+14,-5.550750e+07,-5.591682e+07,-5.592781e+07,-5.633712e+07,1.264032e+30,5.647252e+25,5.731568e+25,5.731567e+25,5.816504e+25,1.993945e+35,5.219756e+06
6.809932e+04,9.980831e+14,-5.633715e+07,-5.674660e+07,-5.675744e+07,-5.716688e+07,1.321348e+30,5.816504e+25,5.902062e+25,5.902061e+25,5.988240e+25,1.993560e+35,5.142598e+06
6.909931e+04,9.980264e+14,-5.716691e+07,-5.757649e+07,-5.758718e+07,-5.799675e+07,1.380369e+30,5.988240e+25,6.075040e+25,6.075039e+25,6.162460e+25,1.993169e+35,5.067667e+06
7.009930e+04,9.979688e+14,-5.799678e+07,-5.840649e+07,-5.841702e+07,-5.882673e+07,1.441120e+30,6.162460e+25,6.250501e+25,6.250500e+25,6.339162e+25,1.992773e+35,4.994866e+06
7.109929e+04,9.979104e+14,-5.882676e+07,-5.923660e+07,-5.924699e+07,-5.965682e+07,1.503625e+30,6.339162e+25,6.428444e+25,6.428443e+25,6.518345e+25,1.992372e+35,4.924106e+06
7.209928e+04,9.978511e+14,-5.965685e+07,-6.006682e+07,-6.007707e+07,-6.048703e+07,1.567910e+30,6.518346e+25,6.608868e+25,6.608867e+25,6.700010e+25,1.991964e+35,4.855302e+06
7.309927e+04,9.977910e+14,-6.048705e+07,-6.089715e+07,-6.090726e+07,-6.131735e+07,1.633999e+30,6.700010e+25,6.791773e+25,6.791772e+25,6.884154e+25,1.991551e+35,4.788373e+06
7.409926e+04,9.977301e+14,-6.131737e+07,-6.172760e+07,-6.173757e+07,-6.214779e+07,1.701917e+30,6.884155e+25,6.977157e+25,6.977156e+25,7.070778e+25,1.991132e+35,4.723243e+06
7.509925e+04,9.976684e+14,-6.214781e+07,-6.255816e+07,-6.256801e+07,-6.297835e+07,1.771689e+30,7.070778e+25,7.165020e+25,7.165018e+25,7.259879e+25,1.990708e+35,4.659841e+06
7.609924e+04,9.976059e+14,-6.297837e+07,-6.338884e+07,-6.339856e+07,-6.380903e+07,1.843339e+30,7.259879e+25,7.355360e+25,7.355358e+25,7.451458e+25,1.990278e+35,4.598099e+06
7.709923e+04,9.975425e+14,-6.380905e+07,-6.421964e+07,-6.422924e+07,-6.463983e+07,1.916893e+30,7.451458e+25,7.548176e+25,7.548175e+25,7.645512e+25,1.989842e+35,4.537952e+06
7.809922e+04,9.974782e+14,-6.463985e+07,-6.505057e+07,-6.506004e+07,-6.547076e+07,1.992375e+30,7.645512e+25,7.743469e+25,7.743467e+25,7.842042e+25,1.989401e+35,4.479338e+06
7.909921e+04,9.974132e+14,-6.547078e+07,-6.588161e+07,-6.589097e+07,-6.630181e+07,2.069810e+30,7.842042e+25,7.941236e+25,7.941234e+25,8.041046e+25,1.988954e+35,4.422200e+06
8.009920e+04,9.973473e+14,-6.630183e+07,-6.671278e+07,-6.672203e+07,-6.713299e+07,2.149223e+30,8.041046e+25,8.141476e+25,8.141475e+25,8.242523e+25,1.988501e+35,4.366482e+06
8.109919e+04,9.972806e+14,-6.713301e+07,-6.754408e+07,-6.755322e+07,-6.796430e+07,2.230638e+30,8.242523e+25,8.344190e+25,8.344188e+25,8.446472e+25,1.988043e+35,4.312132e+06
8.209918e+04,9.972130e+14,-6.796431e+07,-6.837551e+07,-6.838454e+07,-6.879573e+07,2.314080e+30,8.446472e+25,8.549374e+25,8.549373e+25,8.652892e+25,1.987579e+35,4.259099e+06
8.309917e+04,9.971447e+14,-6.879575e+07,-6.920706e+07,-6.921599e+07,-6.962730e+07,2.399574e+30,8.652893e+25,8.757030e+25,8.757028e+25,8.861783e+25,1.987110e+35,4.207337e+06
8.409916e+04,9.970754e+14,-6.962732e+07,-7.003875e+07,-7.004757e+07,-7.045901e+07,2.487144e+30,8.861783e+25,8.967155e+25,8.967153e+25,9.073142e+25,1.986635e+35,4.156800e+06
8.509915e+04,9.970054e+14,-7.045903e+07,-7.087057e+07,-7.087929e+07,-7.129085e+07,2.576816e+30,9.073142e+25,9.179749e+25,9.179747e+25,9.286970e+25,1.986154e+35,4.107444e+06
8.609914e+04,9.969345e+14,-7.129087e+07,-7.170253e+07,-7.171115e+07,-7.212283e+07,2.668614e+30,9.286970e+25,9.394810e+25,9.394808e+25,9.503264e+25,1.985668e+35,4.059229e+06
8.709913e+04,9.968628e+14,-7.212284e+07,-7.253462e+07,-7.254315e+07,-7.295494e+07,2.762562e+30,9.503264e+25,9.612337e+25,9.612335e+25,9.722024e+25,1.985176e+35,4.012115e+06
8.809912e+04,9.967903e+14,-7.295496e+07,-7.336686e+07,-7.337529e+07,-7.378720e+07,2.858685e+30,9.722024e+25,9.832330e+25,9.832328e+25,9.943249e+25,1.984678e+35,3.966064e+06
8.909911e+04,9.967169e+14,-7.378721e+07,-7.419923e+07,-7.420757e+07,-7.461959e+07,2.957009e+30,9.943249e+25,1.005479e+26,1.005478e+26,1.016694e+26,1.984175e+35,3.921042e+06
9.009910e+04,9.966427e+14,-7.461961e+07,-7.503174e+07,-7.503999e+07,-7.545214e+07,3.057556e+30,1.016694e+26,1.027971e+26,1.027970e+26,1.039309e+26,1.983666e+35,3.877013e+06
9.109909e+04,9.965677e+14,-7.545215e+07,-7.586440e+07,-7.587256e+07,-7.628482e+07,3.160353e+30,1.039309e+26,1.050709e+26,1.050709e+26,1.062170e+26,1.983152e+35,3.833946e+06
9.209908e+04,9.964918e+14,-7.628484e+07,-7.669721e+07,-7.670528e+07,-7.711766e+07,3.265424e+30,1.062170e+26,1.073693e+26,1.073693e+26,1.085277e+26,1.982632e+35,3.791807e+06
9.309907e+04,9.964151e+14,-7.711767e+07,-7.753016e+07,-7.753814e+07,-7.795064e+07,3.372794e+30,1.085277e+26,1.096923e+26,1.096923e+26,1.108631e+26,1.982106e+35,3.750569e+06
9.409906e+04,9.963376e+14,-7.795066e+07,-7.836325e+07,-7.837116e+07,-7.878378e+07,3.482486e+30,1.108631e+26,1.120399e+26,1.120399e+26,1.132230e+26,1.981575e+35,3.710202e+06
9.509905e+04,9.962592e+14,-7.878379e+07,-7.919650e+07,-7.920433e+07,-7.961706e+07,3.594526e+30,1.132230e+26,1.144121e+26,1.144121e+26,1.156074e+26,1.981038e+35,3.670678e+06
9.609904e+04,9.961800e+14,-7.961707e+07,-8.002991e+07,-8.003765e+07,-8.045050e+07,3.708938e+30,1.156074e+26,1.168089e+26,1.168088e+26,1.180164e+26,1.980495e+35,3.631971e+06
9.709903e+04,9.961000e+14,-8.045051e+07,-8.086346e+07,-8.087113e+07,-8.128410e+07,3.825746e+30,1.180164e+26,1.192302e+26,1.192301e+26,1.204500e+26,1.979947e+35,3.594056e+06
9.809902e+04,9.960191e+14,-8.128411e+07,-8.169717e+07,-8.170476e+07,-8.211785e+07,3.944976e+30,1.204500e+26,1.216760e+26,1.216760e+26,1.229081e+26,1.979393e+35,3.556909e+06
9.909901e+04,9.959374e+14,-8.211786e+07,-8.253104e+07,-8.253856e+07,-8.295176e+07,4.066652e+30,1.229081e+26,1.241463e+26,1.241463e+26,1.253907e+26,1.978834e+35,3.520507e+06
1.000990e+05,9.958549e+14,-8.295177e+07,-8.336507e+07,-8.337251e+07,-8.378583e+07,4.190798e+30,1.253907e+26,1.266412e+26,1.266412e+26,1.278978e+26,1.978269e+35,3.484827e+06
1.010990e+05,9.957715e+14,-8.378584e+07,-8.419925e+07,-8.420663e+07,-8.462006e+07,4.317439e+30,1.278978e+26,1.291606e+26,1.291605e+26,1.304294e+26,1.977699e+35,3.449847e+06
1.020990e+05,9.956873e+14,-8.462008e+07,-8.503360e+07,-8.504091e+07,-8.545446e+07,4.446599e+30,1.304294e+26,1.317044e+26,1.317044e+26,1.329855e+26,1.977123e+35,3.415548e+06
1.030990e+05,9.956023e+14,-8.545447e+07,-8.586812e+07,-8.587535e+07,-8.628902e+07,4.578304e+30,1.329855e+26,1.342727e+26,1.342727e+26,1.355661e+26,1.976541e+35,3.381908e+06
1.040990e+05,9.955164e+14,-8.628904e+07,-8.670280e+07,-8.670997e+07,-8.712375e+07,4.712576e+30,1.355661e+26,1.368655e+26,1.368655e+26,1.381711e+26,1.975954e+35,3.348911e+06
1.050990e+05,9.954297e+14,-8.712377e+07,-8.753765e+07,-8.754475e+07,-8.795865e+07,4.849441e+30,1.381711e+26,1.394828e+26,1.394827e+26,1.408005e+26,1.975361e+35,3.316536e+06
1.060989e+05,9.953421e+14,-8.795866e+07,-8.837266e+07,-8.837970e+07,-8.879372e+07,4.988923e+30,1.408005e+26,1.421244e+26,1.421244e+26,1.434544e+26,1.974763e+35,3.284767e+06
1.070989e+05,9.952538e+14,-8.879373e+07,-8.920785e+07,-8.921482e+07,-8.962896e+07,5.131047e+30,1.434544e+26,1.447905e+26,1.447905e+26,1.461327e+26,1.974159e+35,3.253586e+06
1.080989e+05,9.951646e+14,-8.962898e+07,-9.004321e+07,-9.005012e+07,-9.046438e+07,5.275838e+30,1.461327e+26,1.474810e+26,1.474810e+26,1.488354e+26,1.973549e+35,3.222977e+06
1.090989e+05,9.950745e+14,-9.046439e+07,-9.087874e+07,-9.088559e+07,-9.129997e+07,5.423318e+30,1.488354e+26,1.501959e+26,1.501959e+26,1.515625e+26,1.972934e+35,3.192925e+06
1.100989e+05,9.949836e+14,-9.129998e+07,-9.171445e+07,-9.172124e+07,-9.213574e+07,5.573513e+30,1.515625e+26,1.529352e+26,1.529351e+26,1.543139e+26,1.972313e+35,3.163414e+06
1.110989e+05,9.948919e+14,-9.213575e+07,-9.255034e+07,-9.255707e+07,-9.297169e+07,5.726448e+30,1.543139e+26,1.556988e+26,1.556988e+26,1.570897e+26,1.971687e+35,3.134429e+06
1.120989e+05,9.947994e+14,-9.297170e+07,-9.338641e+07,-9.339308e+07,-9.380782e+07,5.882146e+30,1.570897e+26,1.584868e+26,1.584868e+26,1.598899e+26,1.971055e+35,3.105957e+06
1.130989e+05,9.947060e+14,-9.380783e+07,-9.422266e+07,-9.422927e+07,-9.464413e+07,6.040633e+30,1.598899e+26,1.612991e+26,1.612991e+26,1.627144e+26,1.970418e+35,3.077984e+06
1.140989e+05,9.946118e+14,-9.464414e+07,-9.505909e+07,-9.506565e+07,-9.548063e+07,6.201931e+30,1.627144e+26,1.641358e+26,1.641357e+26,1.655632e+26,1.969775e+35,3.050497e+06
1.150989e+05,9.945167e+14,-9.548064e+07,-9.589571e+07,-9.590221e+07,-9.631731e+07,6.366066e+30,1.655632e+26,1.669967e+26,1.669967e+26,1.684363e+26,1.969126e+35,3.023483e+06
1.160988e+05,9.944208e+14,-9.631732e+07,-9.673251e+07,-9.673896e+07,-9.715418e+07,6.533062e+30,1.684363e+26,1.698820e+26,1.698820e+26,1.713337e+26,1.968472e+35,2.996930e+06
1.170988e+05,9.943241e+14,-9.715419e+07,-9.756950e+07,-9.757590e+07,-9.799124e+07,6.702944e+30,1.713337e+26,1.727915e+26,1.727915e+26,1.742554e+26,1.967813e+35,2.970826e+06
1.180988e+05,9.942265e+14,-9.799125e+07,-9.840668e+07,-9.841303e+07,-9.882849e+07,6.875734e+30,1.742554e+26,1.757253e+26,1.757253e+26,1.772013e+26,1.967148e+35,2.945159e+06
1.190988e+05,9.941281e+14,-9.882850e+07,-9.924405e+07,-9.925035e+07,-9.966594e+07,7.051459e+30,1.772013e+26,1.786834e+26,1.786834e+26,1.801715e+26,1.966477e+35,2.919920e+06
1.200988e+05,9.940288e+14,-9.966594e+07,-1.000816e+08,-1.000879e+08,-1.005036e+08,7.230142e+30,1.801715e+26,1.816657e+26,1.816657e+26,1.831659e+26,1.965801e+35,2.895096e+06
1.210988e+05,9.939287e+14,-1.005036e+08,-1.009194e+08,-1.009256e+08,-1.013414e+08,7.411806e+30,1.831659e+26,1.846722e+26,1.846722e+26,1.861845e+26,1.965119e+35,2.870678e+06
1.220988e+05,9.938278e+14,-1.013414e+08,-1.017573e+08,-1.017635e+08,-1.021794e+08,7.596478e+30,1.861845e+26,1.877029e+26,1.877029e+26,1.892273e+26,1.964432e+35,2.846656e+06
1.230988e+05,9.937261e+14,-1.021795e+08,-1.025955e+08,-1.026016e+08,-1.030177e+08,7.784180e+30,1.892273e+26,1.907578e+26,1.907578e+26,1.922943e+26,1.963739e+35,2.823020e+06
1.240988e+05,9.936235e+14,-1.030177e+08,-1.034339e+08,-1.034399e+08,-1.038561e+08,7.974937e+30,1.922943e+26,1.938369e+26,1.938369e+26,1.953855e+26,1.963040e+35,2.799760e+06
1.250988e+05,9.935200e+14,-1.038561e+08,-1.042724e+08,-1.042784e+08,-1.046947e+08,8.168773e+30,1.953855e+26,1.969402e+26,1.969401e+26,1.985008e+26,1.962337e+35,2.776869e+06
